split_name,distance,p_value,accuracy,error_rate,ler,mwpm_ler,ler_ratio
c4_no_d7,11,0.003,0.4623,0.5377000000000001,0.5377000000000001,0.0004,1344.25
c4_no_d7,11,0.004,0.4723,0.5277000000000001,0.5277000000000001,0.0012,439.7500000000001
c4_no_d7,11,0.005,0.4761,0.5239,0.5239,0.0056,93.55357142857143
c4_no_d7,11,0.006,0.4884,0.5116,0.5116,0.0104,49.1923076923077
c4_no_d7,11,0.007,0.4983,0.5017,0.5017,0.0281,17.854092526690394
c4_no_d7,11,0.008,0.505,0.495,0.495,0.0569,8.699472759226714
c4_no_d7,13,0.001,0.4818,0.5182,0.5182,0.0,inf
c4_no_d7,13,0.002,0.4709,0.5291,0.5291,0.0,inf
c4_no_d7,13,0.003,0.4758,0.5242,0.5242,0.0,inf
c4_no_d7,13,0.004,0.4834,0.5166,0.5166,0.0006,861.0
c4_no_d7,13,0.005,0.4908,0.5092,0.5092,0.0026,195.84615384615384
c4_no_d7,13,0.006,0.4987,0.5013000000000001,0.5013000000000001,0.0093,53.90322580645162
c4_no_d7,13,0.007,0.4934,0.5065999999999999,0.5065999999999999,0.0286,17.71328671328671
c4_no_d7,13,0.008,0.5061,0.4939,0.4939,0.0553,8.931283905967451
equal_333333,9,0.001,0.6383,0.3617,0.3617,0.0,inf
equal_333333,9,0.002,0.5878,0.4122,0.4122,0.0,inf
equal_333333,9,0.003,0.559,0.44099999999999995,0.44099999999999995,0.0006,735.0
equal_333333,9,0.004,0.5406,0.45940000000000003,0.45940000000000003,0.0024,191.41666666666669
equal_333333,9,0.005,0.536,0.46399999999999997,0.46399999999999997,0.0061,76.0655737704918
equal_333333,9,0.006,0.5266,0.47340000000000004,0.47340000000000004,0.0175,27.05142857142857
equal_333333,9,0.007,0.5153,0.4847,0.4847,0.028,17.310714285714287
equal_333333,9,0.008,0.5178,0.48219999999999996,0.48219999999999996,0.0569,8.47451669595782
equal_333333,11,0.001,0.6338,0.36619999999999997,0.36619999999999997,0.0,inf
equal_333333,11,0.002,0.5786,0.4214,0.4214,0.0,inf
equal_333333,11,0.003,0.5529,0.44710000000000005,0.44710000000000005,0.0004,1117.75
equal_333333,11,0.004,0.5301,0.4699,0.4699,0.0012,391.58333333333337
equal_333333,11,0.005,0.5235,0.47650000000000003,0.47650000000000003,0.0056,85.08928571428572
equal_333333,11,0.006,0.5094,0.49060000000000004,0.49060000000000004,0.0104,47.17307692307693
equal_333333,11,0.007,0.5,0.5,0.5,0.0281,17.793594306049823
equal_333333,11,0.008,0.503,0.497,0.497,0.0569,8.734622144112478
equal_333333,13,0.001,0.6101,0.3899,0.3899,0.0,inf
equal_333333,13,0.002,0.5618,0.43820000000000003,0.43820000000000003,0.0,inf
equal_333333,13,0.003,0.5334,0.4666,0.4666,0.0,inf
equal_333333,13,0.004,0.5232,0.4768,0.4768,0.0006,794.6666666666667
equal_333333,13,0.005,0.5138,0.48619999999999997,0.48619999999999997,0.0026,187.0
equal_333333,13,0.006,0.5035,0.49650000000000005,0.49650000000000005,0.0093,53.38709677419356
equal_333333,13,0.007,0.5057,0.49429999999999996,0.49429999999999996,0.0286,17.283216783216783
equal_333333,13,0.008,0.5014,0.49860000000000004,0.49860000000000004,0.0553,9.01627486437613
